TID,IOPS,SeqRatio,AvgStride,UniqRatio
4248,289402.9,0.95,3.6,0.99
4248,702540.1,1.00,1.0,1.00
4248,274784.8,0.96,2.5,0.99
4248,518817.3,0.99,1.7,1.00
4248,445888.9,0.99,1.7,1.00
4248,304580.6,0.96,2.9,0.99
4248,340906.1,0.96,3.7,0.99
4248,301736.6,0.95,1.7,0.98
4248,762526.6,0.98,2.5,1.00
4248,350115.2,0.97,2.6,0.98
4248,332082.0,0.97,2.7,0.98
4248,478635.3,0.97,3.7,1.00
4248,611480.6,0.99,2.0,1.00
4248,298383.6,0.97,2.0,0.99
4248,947649.8,0.98,2.3,1.00
4248,565575.8,1.00,1.0,1.00
4248,274766.6,0.96,2.5,0.99
4248,521338.2,0.99,1.7,1.00
4248,282533.2,0.96,2.3,0.99
4248,308849.8,0.96,2.6,0.99
4248,729149.4,0.99,2.3,1.00
4248,293347.2,0.97,2.0,0.99
4248,513017.8,0.98,2.3,1.00
4248,313080.9,0.98,1.7,0.99
4248,527539.2,0.98,2.6,1.00
4248,391848.3,0.96,2.9,0.99
4248,409774.4,0.99,1.5,1.00
4248,336633.9,0.97,2.3,0.99
4248,792432.3,0.98,4.2,1.00
4248,862719.8,1.00,1.0,1.00
4248,319582.2,0.96,2.5,0.99
4248,326530.6,0.96,2.9,0.99
4248,755407.4,0.99,1.7,1.00
4248,484160.8,0.99,1.7,1.00
4248,322318.3,0.95,4.3,0.99
4248,745638.3,0.99,2.0,1.00
4248,293086.6,0.97,2.0,0.99
4248,539388.0,0.98,2.3,1.00
4248,304343.8,0.98,1.5,0.99
4248,947123.9,0.98,2.0,1.00
4248,306608.1,0.95,3.6,0.99
4248,920102.1,1.00,1.0,1.00
4248,313991.0,0.96,2.5,0.99
4248,305850.6,0.95,3.6,0.99
4248,763882.6,1.00,1.0,1.00
4248,277797.7,0.96,2.5,0.99
4248,534743.7,0.99,1.7,1.00
4248,296149.6,0.96,2.3,0.99
4248,547727.2,0.99,2.0,1.00
4248,344348.0,0.98,1.7,0.99
4248,719400.2,0.98,2.6,1.00
4248,597399.4,1.00,1.0,1.00
4248,283855.3,0.96,2.5,0.99
4248,331414.8,0.96,2.9,0.99
4248,758325.2,0.99,1.7,1.00
4248,422618.0,0.99,1.7,1.00
4248,301762.2,0.95,4.3,0.99
4248,272555.0,0.95,3.3,0.99
4248,1085472.5,0.99,2.5,1.00
4248,695860.2,1.00,1.0,1.00
4248,493248.6,0.96,2.5,0.99
4248,499438.2,0.99,1.7,1.00
4248,289581.6,0.96,2.3,0.99
4248,337143.8,0.96,3.2,0.99
4248,723977.8,0.99,1.7,1.00
4248,316974.5,0.96,2.2,0.99
4248,549910.9,0.99,2.0,1.00
4248,344654.0,0.98,1.7,0.99
4248,400577.1,0.97,2.7,0.99
4248,562195.0,0.97,2.8,1.00
4248,287875.3,0.98,1.5,0.99
4248,944698.2,0.98,2.0,1.00
4248,536473.9,0.99,1.7,1.00
4248,473336.0,0.99,1.7,1.00
4248,311423.4,0.95,4.3,0.99
4248,371612.3,0.97,2.3,0.99
4248,311407.5,0.95,2.2,0.98
4248,866451.4,0.99,2.5,1.00
4248,315291.1,0.95,2.5,0.98
4248,373432.6,0.97,2.7,0.99
4248,655858.7,0.98,4.2,1.00
4248,712738.6,1.00,1.0,1.00
4248,324420.2,0.96,2.5,0.99
4248,564959.3,0.99,1.7,1.00
4248,331787.6,0.97,1.8,0.99
4248,448521.6,0.97,2.6,0.99
4248,532029.8,0.98,2.7,1.00
4248,439513.7,0.99,1.5,1.00
4248,327920.9,0.96,2.6,0.99
4248,360874.4,0.96,4.4,0.99
4248,566810.6,0.98,3.4,1.00
4248,653811.8,1.00,1.0,1.00
4248,324461.3,0.96,2.2,0.99
4248,564732.5,0.99,2.0,1.00
4248,366337.0,0.98,1.7,0.99
4248,389507.7,0.97,2.7,0.99
4248,549766.8,0.97,2.8,1.00
4248,404336.5,0.99,1.5,1.00
4248,266392.0,0.96,2.3,0.98
4248,1034861.9,0.98,2.3,0.98
4248,316803.5,0.95,4.4,0.99
4248,390826.6,0.97,2.3,0.99
4248,461520.7,0.97,1.8,0.99
4248,345421.3,0.96,2.6,0.99
4248,1027452.3,0.98,4.0,1.00
4248,996124.4,1.00,1.0,1.00
4248,326930.9,0.96,2.6,0.99
4248,320558.6,0.95,3.6,0.99
4248,957245.5,1.00,1.0,1.00
4248,361565.6,0.98,2.5,1.00
4248,405068.4,0.95,4.6,0.99
4248,899324.8,1.00,1.0,1.00
4248,306863.9,0.96,2.3,0.99
4248,328317.1,0.96,2.6,0.99
4248,752498.5,0.99,2.3,1.00
4248,500553.3,0.99,1.7,1.00
4248,324708.2,0.96,2.9,0.99
4248,927388.4,0.98,3.4,1.00
4248,343029.3,0.98,1.7,0.99
4248,843815.1,0.98,2.6,1.00
4248,598486.0,1.00,1.0,1.00
4248,306590.5,0.96,2.5,0.99
4248,339522.6,0.96,2.9,0.99
4248,790845.9,0.99,1.7,1.00
4248,333761.8,0.96,2.5,0.99
4248,575583.6,0.99,1.7,1.00
4248,331117.2,0.97,2.0,0.99
4248,460292.6,0.97,2.5,0.99
4248,501376.8,0.98,2.7,1.00
4248,510344.5,0.99,1.7,1.00
4248,337575.0,0.96,2.9,0.99
4248,939091.1,0.98,3.4,1.00
4248,369143.1,0.99,1.5,1.00
4248,982408.8,0.97,2.1,0.99
4248,303499.5,0.95,3.6,0.99
4248,957166.8,1.00,1.0,1.00
4248,265189.3,0.97,2.6,0.99
4248,608900.4,0.97,4.4,1.00
4248,867426.1,1.00,1.0,1.00
4248,285355.1,0.96,2.5,0.99
4248,336070.9,0.96,2.9,0.99
4248,757813.4,0.99,1.7,1.00
4248,494871.5,0.99,1.7,1.00
4248,320715.2,0.95,4.3,0.99
4248,266953.6,0.95,3.3,0.99
4248,396916.5,0.97,3.0,0.99
4248,649436.3,0.98,2.4,1.00
4248,435039.7,0.98,2.0,0.96
4248,305313.7,0.94,2.7,0.98
4248,1114264.4,0.99,2.7,1.00
4248,793065.6,0.99,2.5,1.00
4248,347622.1,0.98,2.1,0.99
4248,322139.0,0.95,1.8,0.98
4248,487181.0,0.99,1.7,1.00
4248,339123.2,0.96,2.9,0.99
4248,874048.2,0.98,3.4,1.00
4248,323299.2,0.98,1.7,0.99
4248,847951.7,0.98,2.7,1.00
4248,585597.9,1.00,1.0,1.00
4248,319109.7,0.96,2.5,0.99
4248,346177.1,0.96,2.9,0.99
4248,782783.7,0.99,1.7,1.00
4248,504843.4,0.99,1.7,1.00
4248,324883.0,0.95,4.3,0.99
4248,393657.2,0.97,2.3,0.99
4248,307518.6,0.95,2.3,0.98
4248,1085334.5,0.98,3.0,1.00
4248,306600.8,0.97,2.3,0.99
4248,974681.1,0.98,2.0,0.98
4248,680579.6,0.98,3.2,1.00
4248,925410.5,0.99,2.5,1.00
4248,254557.7,0.97,2.6,0.98
4248,454656.9,0.97,2.8,1.00
4248,363749.0,0.96,2.8,0.99
4248,348771.9,0.97,3.2,0.99
4248,454690.8,0.98,2.7,1.00
4248,638968.1,0.99,2.0,1.00
4248,337717.5,0.98,1.7,0.99
4248,587463.1,0.98,2.6,1.00
4248,382350.9,0.96,2.9,0.99
4248,448165.2,0.99,1.5,1.00
4248,343359.6,0.97,2.3,0.99
4248,354344.9,0.95,4.6,0.99
4248,633318.5,0.98,2.5,1.00
4248,279330.2,0.95,3.3,0.99
4248,349315.4,0.97,3.0,0.99
4248,635232.6,0.98,2.4,1.00
4248,612844.8,0.99,2.0,1.00
4248,311753.3,0.97,2.0,0.99
4248,544456.1,0.98,2.3,1.00
4248,361873.3,0.98,1.5,0.99
4248,888845.7,0.98,2.0,1.00
4248,326296.7,0.95,3.6,0.99
4248,896572.0,1.00,1.0,1.00
4248,297107.2,0.96,2.5,0.99
4248,540880.9,0.99,1.7,1.00
4248,294344.9,0.96,2.3,0.99
4248,341576.5,0.96,2.6,0.99
4248,790240.6,0.99,2.3,1.00
4248,323439.8,0.99,1.7,1.00
4248,387539.4,0.98,3.2,1.00
4248,218577.0,0.97,2.2,0.99
4248,193798.5,0.95,4.3,0.99
4248,284702.6,0.96,3.1,0.99
4248,266126.1,0.98,3.0,0.99
4248,332900.7,0.97,2.8,1.00
4248,286497.0,0.98,2.0,0.96
4248,220936.1,0.95,1.9,0.98
4248,519856.1,0.98,2.3,1.00
4248,492751.2,0.99,2.5,1.00
4248,410668.4,0.99,2.5,1.00
4248,287386.0,0.98,2.8,0.94
4248,265801.7,0.98,2.2,0.99
4248,209695.5,0.96,2.8,0.99
4248,401644.2,0.98,3.2,1.00
4248,173785.1,0.95,3.3,0.99
4248,211152.8,0.97,3.1,0.98
4248,285321.3,0.98,2.7,1.00
4248,601732.8,1.00,1.0,1.00
4248,179428.3,0.96,2.6,0.99
4248,178869.4,0.95,3.6,0.99
4248,561881.6,1.00,1.0,1.00
4248,207642.5,0.96,2.5,0.99
4248,212357.2,0.96,2.9,0.99
4248,543026.4,0.99,1.7,1.00
4248,210152.7,0.96,2.5,0.99
4248,207095.3,0.96,2.9,0.99
4248,505864.8,0.99,1.7,1.00
4248,190331.2,0.96,2.5,0.99
4248,371512.0,0.99,1.7,1.00
4248,197835.6,0.97,1.8,0.99
4248,397262.6,0.98,2.5,1.00
4248,394831.4,1.00,1.0,1.00
4248,176958.1,0.96,2.5,0.99
4248,171678.9,0.96,3.0,0.99
4248,273229.3,0.98,3.2,1.00
4248,160500.4,0.95,3.2,0.96
4248,280669.1,0.98,2.7,1.00
4248,180300.2,0.98,2.6,0.97
4248,150151.9,0.96,2.2,0.99
4248,305050.2,0.98,2.3,1.00
4248,329751.6,1.00,1.0,1.00
4248,146945.7,0.96,2.6,0.99
4248,345015.3,0.98,3.2,1.00
4248,329903.7,0.99,2.5,1.00
4248,298797.3,0.98,1.6,0.94
4248,174722.3,0.95,3.8,0.99
4248,273848.3,0.98,3.9,0.98
4248,243114.5,0.97,3.0,0.99
4248,247038.4,0.98,3.4,1.00
4248,303165.2,0.96,2.9,0.99
4248,440027.4,0.99,2.0,1.00
4248,254428.1,0.99,1.5,1.00
4248,246469.0,0.95,2.2,0.96
4248,442011.8,0.99,2.2,1.00
4248,182837.3,0.95,3.0,0.96
4248,490130.4,0.99,2.5,1.00
4248,230679.7,0.96,3.0,0.99
4248,251272.5,0.97,2.5,0.99
4248,552519.6,0.98,3.0,1.00
4248,557688.0,0.99,2.5,1.00
4248,225158.7,0.97,2.5,0.99
4248,567031.6,0.98,2.3,1.00
4248,320494.3,0.98,2.7,0.99
4248,230612.8,0.95,2.8,0.99
4248,567443.8,0.98,3.2,1.00
4248,213337.6,0.96,2.2,0.95
4248,488590.6,0.98,2.7,1.00
4248,650525.5,0.99,2.5,1.00
4248,553001.8,0.99,2.5,1.00
4248,244494.1,0.95,3.3,0.98
4248,416260.2,0.98,3.5,1.00
4248,291785.8,0.96,2.8,0.99
4248,293951.5,0.97,3.2,0.99
4248,401663.1,0.98,2.7,1.00
4248,560390.9,0.99,2.0,1.00
4248,283454.2,0.98,1.7,0.99
4248,641022.4,0.98,2.6,1.00
4248,532909.2,1.00,1.0,1.00
4248,291047.3,0.96,2.5,0.99
4248,489163.8,0.99,1.7,1.00
4248,295079.8,0.97,2.0,0.99
4248,323318.1,0.96,2.8,0.99
4248,651651.5,0.98,2.4,1.00
4248,283570.4,0.97,2.0,0.99
4248,840187.2,0.98,2.3,1.00
4248,334725.4,0.99,1.5,1.00
4248,629930.6,0.97,2.1,0.99
4248,308826.7,0.95,3.6,0.99
4248,803565.8,1.00,1.0,1.00
4248,279354.6,0.96,2.5,0.99
4248,484201.0,0.99,1.7,1.00
4248,457417.3,0.99,1.7,1.00
4248,310189.5,0.95,4.3,0.99
4248,266039.8,0.95,3.3,0.99
4248,857581.2,0.99,2.5,1.00
4248,697509.7,1.00,1.0,1.00
4248,307544.5,0.96,2.5,0.99
4248,313731.6,0.95,3.6,0.99
4248,791452.3,1.00,1.0,1.00
4248,281385.5,0.96,2.5,0.99
4248,527882.9,0.99,1.7,1.00
4248,464910.2,0.99,1.7,1.00
4248,316387.7,0.96,2.9,0.99
4248,335943.0,0.95,4.3,0.99
4248,336757.9,0.97,3.2,0.99
4248,419548.3,0.98,2.7,1.00
4248,583944.2,0.99,2.0,1.00
4248,318018.0,0.97,1.8,0.99
4248,404376.1,0.98,2.5,0.99
4248,557581.1,0.97,2.8,1.00
4248,290921.7,0.98,1.6,0.99
4248,777194.2,0.98,2.7,1.00
4248,568931.9,1.00,1.0,1.00
4248,309514.4,0.96,2.5,0.99
4248,540034.2,0.99,1.7,1.00
4248,312810.8,0.97,2.0,0.99
4248,432028.2,0.97,2.5,0.99
4248,679690.5,0.98,2.7,1.00
4248,481760.8,0.99,1.7,1.00
4248,318671.1,0.96,2.9,0.99
4248,394365.5,0.97,3.5,0.95
4248,499847.7,0.98,1.5,0.98
4248,425177.1,0.95,3.4,0.99
4248,668686.6,0.99,2.5,1.00
4248,280422.0,0.96,2.8,0.98
4248,434556.8,0.97,2.8,1.00
4248,629580.4,0.98,3.9,1.00
4248,357212.6,0.98,1.5,0.99
4248,895180.1,0.98,2.0,1.00
4248,313280.9,0.95,3.6,0.99
4248,852361.6,1.00,1.0,1.00
4248,292840.5,0.96,2.5,0.99
4248,536926.2,0.99,1.7,1.00
4248,266120.0,0.95,2.4,0.98
4248,777510.5,0.97,2.9,1.00
4248,685812.2,0.99,2.5,1.00
4248,414962.0,0.97,2.1,0.99
4248,657013.4,0.98,3.2,1.00
4248,846902.6,0.99,2.5,1.00
4248,461415.9,0.98,1.6,0.95
4248,257121.6,0.95,3.8,0.99
4248,346360.7,0.97,2.5,0.99
4248,354789.8,0.97,3.4,0.99
4248,454824.9,0.97,2.8,1.00
4248,376249.2,0.96,2.8,0.99
4248,593128.1,0.98,3.0,1.00
4248,653531.4,1.00,1.0,1.00
4248,292200.1,0.96,2.3,0.99
4248,339673.0,0.96,3.2,0.99
4248,789572.7,0.99,1.7,1.00
4248,325054.6,0.97,2.0,0.99
4248,556096.2,0.98,2.3,1.00
4248,357549.9,0.98,1.7,0.99
4248,613205.9,0.98,2.6,1.00
4248,375730.2,0.96,2.9,0.99
4248,426626.8,0.99,1.5,1.00
4248,348254.8,0.97,2.3,0.99
4248,896013.4,0.98,4.2,1.00
4248,879640.4,1.00,1.0,1.00
4248,294223.1,0.96,2.5,0.99
4248,343279.5,0.96,2.9,0.99
4248,781259.6,0.99,1.7,1.00
4248,501304.2,0.99,1.7,1.00
4248,321646.8,0.95,4.3,0.99
4248,815104.9,0.99,2.0,1.00
4248,326637.3,0.97,2.0,0.99
4248,549351.5,0.98,2.3,1.00
4248,331180.7,0.98,1.5,0.99
4248,930503.1,0.98,2.0,1.00
4248,322578.2,0.95,3.6,0.99
4248,882624.7,1.00,1.0,1.00
4248,312307.8,0.96,2.5,0.99
4248,526335.2,0.99,1.7,1.00
4248,319453.8,0.96,2.3,0.99
4248,324839.3,0.96,3.2,0.99
4248,775517.9,0.99,1.7,1.00
4248,458843.9,0.99,1.7,1.00
4248,317083.6,0.95,4.3,0.99
4248,814555.1,0.99,2.0,1.00
4248,303787.6,0.97,1.8,0.99
4248,462988.1,0.97,2.6,0.99
4248,589267.1,0.98,2.7,1.00
4248,422749.2,0.99,1.5,1.00
4248,323918.6,0.96,2.6,0.99
4248,1050954.9,0.98,4.0,1.00
4248,957474.6,1.00,1.0,1.00
4248,327762.2,0.96,2.5,0.99
4248,316086.8,0.95,3.6,0.99
4248,1030902.9,1.00,1.0,1.00
4248,285425.1,0.98,2.5,0.99
4248,599582.1,0.96,4.5,1.00
4248,879223.5,1.00,1.0,1.00
4248,302424.6,0.96,2.3,0.99
4248,335025.9,0.96,2.6,0.99
4248,764156.3,0.99,2.3,1.00
4248,502692.1,0.99,1.7,1.00
4248,315140.5,0.95,4.3,0.99
4248,396703.6,0.98,2.1,0.94
4248,398167.2,0.97,2.1,0.99
4248,1098212.8,0.99,2.2,1.00
4248,591041.1,0.99,2.5,1.00
4248,420078.4,0.98,2.5,0.95
4248,324248.4,0.98,2.4,0.99
4248,382046.2,0.96,3.3,0.99
4248,450828.1,0.96,5.4,0.99
4248,411551.8,0.98,2.7,1.00
4248,248966.7,0.95,3.3,0.99
4248,917122.2,0.99,2.5,1.00
4248,716926.2,1.00,1.0,1.00
4248,345232.2,0.96,2.6,0.99
4248,326088.9,0.96,2.9,0.99
4248,362690.5,0.95,4.3,0.99
4248,357197.7,0.97,3.2,0.99
4248,432425.1,0.98,2.7,1.00
4248,591008.3,0.99,2.0,1.00
4248,358891.2,0.98,1.7,0.99
4248,397001.4,0.97,2.7,0.99
4248,545077.5,0.97,2.8,1.00
4248,414369.6,0.99,1.5,1.00
4248,342243.2,0.96,2.6,0.99
4248,1000375.1,0.98,4.0,1.00
4248,852509.2,1.00,1.0,1.00
4248,304721.3,0.96,2.5,0.99
4248,323874.3,0.95,3.6,0.99
4248,938443.9,1.00,1.0,1.00
4248,380670.3,0.98,2.5,1.00
4248,401012.6,0.95,4.6,0.99
4248,865707.2,1.00,1.0,1.00
4248,326372.4,0.96,2.3,0.99
4248,569194.9,0.99,2.0,1.00
4248,299065.4,0.98,1.7,0.99
4248,568436.7,0.98,2.6,1.00
4248,390129.7,0.96,2.9,0.99
4248,332680.1,0.98,1.5,0.99
4248,918886.7,0.98,2.0,1.00
4248,505888.8,0.99,1.7,1.00
4248,323033.3,0.96,2.5,0.99
4248,582310.5,0.99,1.7,1.00
4248,300090.5,0.97,2.0,0.99
4248,1104067.0,0.98,2.3,1.00
4248,620786.6,1.00,1.0,1.00
4248,297869.8,0.96,2.6,0.99
4248,321006.3,0.95,3.6,0.99
4248,1061623.9,1.00,1.0,1.00
4248,325175.2,0.96,2.5,0.99
4248,518415.9,0.99,1.7,1.00
4248,299932.3,0.97,2.0,0.99
4248,364796.1,0.96,2.8,0.99
4248,660839.6,0.98,2.4,1.00
4248,322102.5,0.97,2.0,0.99
4248,1091442.4,0.98,2.3,1.00
4248,342943.8,0.99,1.5,1.00
4248,349200.1,0.97,2.3,0.99
4248,358563.5,0.95,4.6,0.99
4248,618246.9,0.98,2.5,1.00
4248,588121.8,0.99,2.0,1.00
4248,306806.6,0.97,2.0,0.99
4248,454820.0,0.97,2.5,0.99
4248,526237.9,0.98,2.7,1.00
4248,332707.8,0.98,1.7,0.99
4248,834055.6,0.98,2.6,1.00
4248,600366.8,1.00,1.0,1.00
4248,272965.3,0.97,2.6,0.99
4248,367705.2,0.95,4.6,0.99
4248,458635.1,0.98,2.7,1.00
4248,317528.8,0.96,2.8,0.99
4248,604777.8,0.98,3.0,1.00
4248,706534.4,1.00,1.0,1.00
4248,286448.3,0.96,2.6,0.99
4248,326491.5,0.96,2.9,0.99
4248,765637.2,0.99,1.7,1.00
4248,324674.5,0.96,2.2,0.99
4248,571923.9,0.99,2.0,1.00
4248,334918.1,0.98,1.7,0.99
4248,407974.7,0.97,2.7,0.99
4248,299376.0,0.95,3.3,0.99
4248,685959.3,0.98,3.1,1.00
4248,356874.0,0.97,2.3,0.99
4248,390009.7,0.97,3.0,0.99
4248,570819.6,0.97,5.3,1.00
4248,648114.4,1.00,1.0,1.00
4248,340485.3,0.97,2.0,0.99
4248,287485.4,0.95,2.7,0.98
4248,896157.7,0.98,2.1,1.00
4248,641472.2,0.98,3.2,1.00
4248,871590.2,0.99,2.5,1.00
4248,266069.1,0.97,2.4,0.93
4248,470846.2,0.97,3.7,1.00
4248,617650.3,0.99,2.0,1.00
4248,337495.8,0.97,1.8,0.99
4248,406295.0,0.97,2.6,0.99
4248,586260.4,0.98,2.7,1.00
4248,400005.0,0.99,1.5,1.00
4248,335779.1,0.96,2.6,0.99
4248,359406.2,0.96,4.4,0.99
4248,582254.9,0.98,3.4,1.00
4248,312381.8,0.96,2.9,0.99
4248,639217.0,0.99,2.0,1.00
4248,404289.2,0.99,1.5,1.00
4248,891358.7,0.97,2.1,0.99
4248,332400.2,0.95,3.6,0.99
4248,862295.4,1.00,1.0,1.00
4248,285825.3,0.97,2.6,0.99
4248,620422.6,0.97,4.4,1.00
4248,877824.6,1.00,1.0,1.00
4248,295306.5,0.96,2.5,0.99
4248,350393.1,0.96,2.9,0.99
4248,776548.2,0.99,1.7,1.00
4248,507147.6,0.99,1.7,1.00
4248,314121.2,0.95,4.3,0.99
4248,821339.4,0.99,2.0,1.00
4248,337960.9,0.97,2.0,0.99
4248,1012946.7,0.98,2.3,1.00
4248,575332.6,1.00,1.0,1.00
4248,326483.1,0.96,2.5,0.99
4248,310811.6,0.95,3.6,0.99
4248,1037134.3,1.00,1.0,1.00
4248,285428.9,0.96,2.5,0.99
4248,487583.8,0.99,1.7,1.00
4248,314146.7,0.97,2.0,0.99
4248,543632.9,0.98,2.3,1.00
4248,356359.3,0.98,1.6,0.99
4248,494577.1,0.98,2.7,1.00
4248,404152.7,0.96,2.9,0.99
4248,432846.3,0.99,1.5,1.00
4248,343351.3,0.97,2.3,0.99
4248,790958.4,0.98,4.2,1.00
4248,335464.9,0.96,1.4,0.98
4248,404793.0,0.95,2.9,0.99
4248,1107055.8,0.99,2.3,1.00
4248,313198.9,0.95,2.7,0.98
4248,711830.9,0.98,2.7,1.00
4248,881937.5,0.99,2.5,1.00
4248,381263.3,0.97,2.8,0.99
4248,279034.3,0.97,2.6,0.98
4248,419813.9,0.97,2.8,1.00
4248,333784.5,0.96,2.8,0.99
4248,627534.1,0.98,3.0,1.00
4248,673553.1,1.00,1.0,1.00
4248,360781.9,0.97,2.0,0.99
4248,514343.3,0.95,3.4,0.99
4248,683505.1,0.99,2.5,1.00
4248,401109.3,0.95,2.6,0.98
4248,343691.5,0.96,2.5,0.99
4248,405001.8,0.96,3.4,0.99
4248,675993.2,0.98,3.4,1.00
4248,228062.0,0.94,1.9,0.95
4248,835340.1,0.98,2.8,1.00
4248,381768.2,0.97,2.3,0.99
4248,342740.8,0.95,4.6,0.99
4248,623380.6,0.98,2.5,1.00
4248,270457.6,0.95,3.3,0.99
4248,347193.0,0.97,3.0,0.99
4248,642744.6,0.98,2.4,1.00
4248,623316.9,0.99,2.0,1.00
4248,348109.9,0.97,2.0,0.99
4248,447649.5,0.97,2.5,0.99
4248,480866.8,0.98,2.7,1.00
4248,309731.6,0.97,1.8,0.99
4248,1174031.9,0.98,2.4,1.00
4248,625027.4,1.00,1.0,1.00
4248,341748.9,0.96,2.5,0.99
4248,257399.2,0.95,2.5,0.98
4248,506114.9,0.99,1.7,1.00
4248,321298.1,0.95,4.3,0.99
4248,794261.4,0.99,2.0,1.00
4248,509256.2,0.99,1.7,1.00
4248,318035.3,0.95,3.6,0.99
4248,285036.7,0.95,4.0,0.99
4248,368457.7,0.97,2.9,0.99
4248,610660.8,0.98,2.5,1.00
4248,598897.6,0.99,2.0,1.00
4248,365246.8,0.97,1.8,0.99
4248,535002.9,0.96,2.7,0.99
4248,665481.2,0.98,3.3,1.00
4248,308130.8,0.95,1.6,0.98
4248,508041.3,0.99,1.7,1.00
4248,644963.0,0.98,3.2,1.00
4248,746569.0,0.99,2.5,1.00
4248,417211.3,0.98,1.6,0.99
4248,263048.7,0.95,3.8,0.99
4248,338588.5,0.97,2.5,0.99
4248,357298.4,0.97,3.4,0.99
4248,444132.9,0.97,2.8,1.00
4248,615633.2,0.99,2.0,1.00
4248,467849.9,0.99,1.5,1.00
4248,393449.1,0.94,3.1,0.98
4248,1141929.2,0.99,2.3,1.00
4248,316959.6,0.95,2.7,0.98
4248,1172451.1,0.99,1.8,1.00
4248,281137.7,0.95,4.5,0.99
4248,696227.3,0.99,2.0,1.00
4248,499518.1,0.99,1.7,1.00
4248,330623.8,0.96,2.9,0.99
4248,416826.8,0.96,3.9,0.99
4248,324306.8,0.96,3.5,0.99
4248,448523.2,0.98,2.8,1.00
4248,337895.8,0.96,2.8,0.99
4248,641536.5,0.98,3.0,1.00
4248,685650.6,1.00,1.0,1.00
4248,322575.0,0.96,2.5,0.99
4248,556328.2,0.99,1.7,1.00
4248,329359.6,0.97,2.0,0.99
4248,446041.2,0.97,2.5,0.99
4248,574398.0,0.98,2.7,1.00
4248,436539.7,0.99,1.5,1.00
4248,280721.5,0.96,2.3,0.96
4248,906297.4,0.98,2.6,1.00
4248,468053.5,0.98,2.5,0.99
4248,483077.2,0.96,2.5,0.98
4248,362466.6,0.96,3.1,0.99
4248,732558.8,0.98,3.4,1.00
4248,774298.1,1.00,1.0,1.00
4248,278116.4,0.97,2.6,0.99
4248,370795.2,0.95,4.6,0.99
4248,444827.5,0.98,2.7,1.00
4248,268585.9,0.95,3.3,0.99
4248,342456.6,0.97,3.0,0.99
4248,592677.7,0.98,2.4,1.00
4248,602500.4,0.99,2.0,1.00
4248,335760.6,0.97,2.0,0.99
4248,464808.9,0.97,2.5,0.99
4248,617230.4,0.98,2.7,1.00
4248,410090.8,0.99,1.7,1.00
4248,337894.0,0.96,2.9,0.99
4248,948633.0,0.98,3.4,1.00
4248,358375.8,0.99,1.5,1.00
4248,618038.0,0.97,2.1,0.99
4248,320843.0,0.95,3.6,0.99
4248,950739.8,1.00,1.0,1.00
4248,285885.9,0.97,2.6,0.99
4248,568323.1,0.97,4.4,1.00
4248,815348.9,1.00,1.0,1.00
4248,322775.1,0.96,2.5,0.99
4248,354945.2,0.96,2.9,0.99
4248,755612.5,0.99,1.7,1.00
4248,481548.8,0.99,1.7,1.00
4248,321570.1,0.95,4.3,0.99
4248,391443.3,0.97,2.3,0.99
4248,360415.2,0.95,1.9,0.98
4248,815546.4,0.98,3.0,1.00
4248,484633.7,0.98,2.5,0.99
4248,290008.8,0.95,2.8,0.99
4248,698171.7,0.98,4.3,1.00
4248,750433.8,1.00,1.0,1.00
4248,512028.7,0.99,1.7,1.00
4248,311354.5,0.95,4.3,0.99
4248,290663.4,0.95,3.3,0.99
4248,388605.4,0.97,3.0,0.99
4248,590602.1,0.98,2.4,1.00
4248,609033.7,0.99,2.0,1.00
4248,309433.6,0.97,2.0,0.99
4248,353102.5,0.96,2.7,0.99
4248,723261.9,0.98,2.5,1.00
4248,496934.9,0.99,1.7,1.00
4248,333699.2,0.96,2.9,0.99
4248,892384.1,0.98,3.4,1.00
4248,332126.8,0.98,1.5,0.99
4248,997141.0,0.98,2.0,1.00
4248,532209.1,0.99,1.7,1.00
4248,321223.1,0.96,2.5,0.99
4248,343942.7,0.96,2.9,0.99
4248,777935.8,0.99,1.7,1.00
4248,273911.1,0.96,2.2,0.99
4248,501789.6,0.99,2.0,1.00
4248,454862.1,0.99,1.7,1.00
4248,322065.2,0.96,2.9,0.99
4248,359283.1,0.96,3.9,0.99
4248,319999.2,0.97,3.4,0.99
4248,386281.0,0.97,2.8,1.00
4248,598830.4,0.99,2.0,1.00
4248,300215.1,0.98,1.5,0.99
4248,971669.8,0.98,2.1,1.00
4248,239121.8,0.94,3.8,0.98
4248,508035.3,0.98,2.9,1.00
4248,465957.8,0.98,2.7,0.99
4248,312790.9,0.96,3.1,0.99
4248,603144.8,0.98,2.4,1.00
4248,607161.7,0.98,3.9,1.00
4248,341696.0,0.97,2.0,0.99
4248,425847.6,0.97,2.5,0.99
4248,695954.8,0.98,2.7,1.00
4248,405182.5,0.96,3.6,0.99
4248,337522.5,0.96,2.2,0.98
4248,314536.5,0.95,2.3,0.98
4248,1021034.9,0.98,3.0,1.00
4248,790030.8,0.99,2.5,1.00
4248,371750.4,0.98,2.5,0.94
4248,374201.2,0.96,2.8,0.99
4248,388135.2,0.96,3.4,0.99
4248,801086.5,0.99,2.4,1.00
4248,227882.5,0.94,3.0,0.95
4248,391815.9,0.97,2.5,0.99
4248,597201.6,0.97,4.4,1.00
4248,916984.3,1.00,1.0,1.00
4248,504066.0,0.99,1.7,1.00
